,Zip,Nature,Year,Counts,2010Pop,Per100k
589,2155,1311,2017,1,57964,1.7252087502587814
590,2155,1720,2015,1,57964,1.7252087502587814
591,2155,194,2017,1,57964,1.7252087502587814
592,2169,111,2015,1,55055,1.8163654527290893
593,2169,111,2016,1,55055,1.8163654527290893
594,2169,111,2017,1,55055,1.8163654527290893
595,2169,111,2018,1,55055,1.8163654527290893
596,2169,1212,2016,1,55055,1.8163654527290893
597,2169,160,2015,1,55055,1.8163654527290893
598,2169,162,2017,1,55055,1.8163654527290893
599,2169,1834,2017,1,55055,1.8163654527290893
600,2169,194,2017,1,55055,1.8163654527290893
601,2169,1972,2018,1,55055,1.8163654527290893
602,2170,1231,2017,1,19505,5.126890540886952
603,2170,150,2016,1,19505,5.126890540886952
604,2184,10,2015,1,35744,2.7976723366159355
605,2184,10,2016,1,35744,2.7976723366159355
606,2184,111,2015,1,35744,2.7976723366159355
607,2184,1311,2015,1,35744,2.7976723366159355
608,2184,132,2017,2,35744,5.595344673231871
609,2184,1520,2015,1,35744,2.7976723366159355
610,2184,160,2015,1,35744,2.7976723366159355
611,2188,111,2016,1,14608,6.845564074479737
612,2188,1311,2017,1,14608,6.845564074479737
613,2189,10,2018,1,14559,6.868603612885501
614,2189,1311,2015,1,14559,6.868603612885501
615,2190,1211,2016,1,16119,6.203858800173708
616,2190,1972,2016,1,16119,6.203858800173708
617,2199,1311,2017,1,1146,87.26003490401396
618,2199,1972,2017,1,1146,87.26003490401396
619,2210,111,2015,1,2090,47.84688995215311
620,2210,111,2016,1,2090,47.84688995215311
621,2210,1311,2016,1,2090,47.84688995215311
622,2210,1522,2017,1,2090,47.84688995215311
623,2210,1972,2017,1,2090,47.84688995215311
624,2210,1972,2018,1,2090,47.84688995215311
625,2215,111,2016,2,26125,7.655502392344498
626,2215,111,2017,1,26125,3.827751196172249
627,2215,111,2018,1,26125,3.827751196172249
628,2215,132,2018,1,26125,3.827751196172249
629,2215,1831,2018,1,26125,3.827751196172249
630,2215,194,2016,1,26125,3.827751196172249
631,2215,1972,2016,1,26125,3.827751196172249
632,2215,1972,2017,1,26125,3.827751196172249
633,2301,111,2015,1,61025,1.6386726751331422
634,2301,111,2017,1,61025,1.6386726751331422
635,2301,1311,2015,1,61025,1.6386726751331422
636,2301,1311,2018,2,61025,3.2773453502662844
637,2301,1729,2018,1,61025,1.6386726751331422
638,2301,1972,2015,2,61025,3.2773453502662844
639,2302,1311,2017,1,32741,3.0542744571027156
640,2302,1971,2015,1,32741,3.0542744571027156
641,2322,1311,2018,1,4356,22.95684113865932
642,2324,111,2018,1,26563,3.764635018634943
643,2324,1681,2015,1,26563,3.764635018634943
644,2330,111,2018,1,11509,8.688852202624034
645,2330,1972,2015,1,11509,8.688852202624034
646,2332,194,2015,1,15059,6.6405471810877215
647,2333,1311,2016,1,13794,7.24952878062926
648,2339,111,2016,1,13879,7.2051300525974495
649,2339,111,2017,1,13879,7.2051300525974495
650,2339,1311,2018,2,13879,14.410260105194899
651,2339,132,2016,1,13879,7.2051300525974495
652,2343,111,2016,1,10745,9.306654257794323
653,2343,132,2015,1,10745,9.306654257794323
654,2346,1311,2017,1,23106,4.327880204275946
655,2346,1971,2015,1,23106,4.327880204275946
656,2346,1972,2016,1,23106,4.327880204275946
657,2347,1311,2018,1,10612,9.423294383716547
658,2347,132,2018,1,10612,9.423294383716547
659,2347,1972,2015,1,10612,9.423294383716547
660,2356,111,2017,1,12564,7.959248646927731
661,2360,111,2015,1,56271,1.7771143217643193
662,2360,111,2016,2,56271,3.5542286435286385
663,2360,111,2017,1,56271,1.7771143217643193
664,2360,111,2018,1,56271,1.7771143217643193
665,2360,1311,2015,1,56271,1.7771143217643193
666,2360,143,2016,1,56271,1.7771143217643193
667,2360,1966,2016,1,56271,1.7771143217643193
668,2360,1972,2017,2,56271,3.5542286435286385
669,2364,132,2018,1,12629,7.918283316177053
670,2367,1311,2018,1,2820,35.46099290780142
671,2367,1972,2018,1,2820,35.46099290780142
672,2368,111,2016,1,32158,3.1096461222712857
673,2368,111,2017,1,32158,3.1096461222712857
674,2368,1972,2015,1,32158,3.1096461222712857
675,2370,1520,2018,1,17489,5.717879810166391
676,2375,1311,2015,1,9188,10.8837614279495
677,2375,1311,2018,1,9188,10.8837614279495
678,2379,111,2016,1,6916,14.459224985540773
679,2379,1311,2018,1,6916,14.459224985540773
680,2382,111,2016,1,14489,6.901787562978811
681,2420,10,2016,1,14052,7.116424708226587
682,2421,10,2015,1,17342,5.766347595433053
683,2421,1729,2018,1,17342,5.766347595433053
684,2445,1311,2017,1,20679,4.835823782581363
685,2445,1971,2016,1,20679,4.835823782581363
686,2451,10,2015,1,17426,5.73855158957879
687,2451,111,2016,1,17426,5.73855158957879
688,2451,111,2017,1,17426,5.73855158957879
689,2451,111,2018,1,17426,5.73855158957879
690,2451,1311,2018,1,17426,5.73855158957879
691,2451,1971,2017,1,17426,5.73855158957879
692,2453,1311,2015,1,28968,3.452085059375863
693,2453,1522,2015,1,28968,3.452085059375863
694,2458,111,2015,2,12131,16.4866870002473
695,2458,1311,2017,1,12131,8.24334350012365
696,2462,111,2016,1,1554,64.35006435006434
697,2465,1311,2018,1,11710,8.539709649871904
698,2467,10,2018,1,22491,4.446222933617891
699,2467,111,2015,1,22491,4.446222933617891
700,2467,111,2017,1,22491,4.446222933617891
701,2467,1972,2015,1,22491,4.446222933617891
702,2472,10,2017,1,32014,3.1236334103829573
703,2472,10,2018,1,32014,3.1236334103829573
704,2472,111,2017,1,32014,3.1236334103829573
705,2472,111,2018,1,32014,3.1236334103829573
706,2472,132,2016,1,32014,3.1236334103829573
707,2472,132,2017,1,32014,3.1236334103829573
708,2472,160,2018,1,32014,3.1236334103829573
709,2472,1729,2015,1,32014,3.1236334103829573
710,2472,1972,2016,1,32014,3.1236334103829573
711,2474,111,2017,1,26312,3.8005472788081485
712,2481,111,2016,1,16244,6.156119182467373
713,2481,1972,2017,1,16244,6.156119182467373
714,2481,1972,2018,1,16244,6.156119182467373
715,2492,111,2016,1,19931,5.017309718528925
716,2492,120,2017,1,19931,5.017309718528925
717,2492,1311,2017,1,19931,5.017309718528925
718,2493,111,2018,1,11261,8.880206020779681
719,2493,1311,2018,1,11261,8.880206020779681
720,2494,1232,2017,1,8955,11.166945840312675
721,2494,169,2015,1,8955,11.166945840312675
722,2494,1972,2017,1,8955,11.166945840312675
723,2532,10,2018,1,12690,7.880220646178094
724,2536,111,2016,1,19583,5.106469897359955
725,2536,160,2015,1,19583,5.106469897359955
726,2539,111,2017,1,4067,24.588148512417014
727,2540,1231,2016,1,8221,12.16397031991242
728,2543,10,2017,1,635,157.48031496062993
729,2543,132,2015,1,635,157.48031496062993
730,2554,111,2015,1,9852,10.150223304912709
731,2556,1231,2017,1,3115,32.102728731942214
732,2563,111,2018,1,10359,9.653441451877594
733,2576,111,2016,1,3754,26.638252530633988
734,2576,1522,2016,1,3754,26.638252530633988
735,2601,10,2017,1,14089,7.0977358222726945
736,2601,111,2018,2,14089,14.195471644545389
737,2601,132,2018,1,14089,7.0977358222726945
738,2601,133,2017,1,14089,7.0977358222726945
739,2601,1971,2015,1,14089,7.0977358222726945
740,2630,1972,2015,1,1850,54.054054054054056
741,2631,1972,2017,1,9679,10.331645831180907
742,2632,160,2017,1,10742,9.309253397877491
743,2633,1311,2018,1,3884,25.746652935118433
744,2645,194,2015,1,9663,10.34875297526648
745,2648,111,2018,1,7301,13.696753869332968
746,2649,1960,2016,1,14006,7.139797229758674
747,2653,1520,2016,1,5911,16.91761123329386
748,2653,1972,2017,1,5911,16.91761123329386
749,2660,10,2016,1,6261,15.971889474524836
750,2660,111,2017,1,6261,15.971889474524836
751,2660,1972,2017,1,6261,15.971889474524836
752,2664,111,2017,1,9371,10.671219720414044
753,2670,111,2016,1,1307,76.51109410864575
754,2673,1831,2017,1,8402,11.901928112354202
755,2702,1971,2015,1,4125,24.242424242424242
756,2702,1971,2017,1,4125,24.242424242424242
757,2703,10,2018,2,43593,4.587892551556442
758,2703,111,2015,2,43593,4.587892551556442
759,2703,111,2017,2,43593,4.587892551556442
760,2703,1311,2015,2,43593,4.587892551556442
761,2703,1311,2016,2,43593,4.587892551556442
762,2703,1311,2017,1,43593,2.293946275778221
763,2703,1311,2018,1,43593,2.293946275778221
764,2703,160,2015,1,43593,2.293946275778221
765,2703,1963,2018,1,43593,2.293946275778221
766,2703,1972,2016,1,43593,2.293946275778221
767,2703,2331,2017,1,43593,2.293946275778221
768,2717,111,2016,1,4745,21.074815595363543
769,2717,1311,2015,1,4745,21.074815595363543
770,2717,1311,2016,1,4745,21.074815595363543
771,2717,1972,2017,1,4745,21.074815595363543
772,2719,111,2016,1,15873,6.3000063000063
773,2720,111,2015,1,30287,3.3017466239640774
774,2720,111,2016,1,30287,3.3017466239640774
775,2720,1212,2016,1,30287,3.3017466239640774
776,2720,1311,2015,1,30287,3.3017466239640774
777,2720,1311,2016,1,30287,3.3017466239640774
778,2720,1311,2018,1,30287,3.3017466239640774
779,2720,132,2015,1,30287,3.3017466239640774
780,2720,1510,2016,1,30287,3.3017466239640774
781,2720,162,2018,1,30287,3.3017466239640774
782,2720,1729,2018,1,30287,3.3017466239640774
783,2721,111,2015,1,26290,3.803727653100038
784,2721,111,2016,1,26290,3.803727653100038
785,2721,111,2017,1,26290,3.803727653100038
786,2721,2331,2018,1,26290,3.803727653100038
787,2724,132,2015,1,16908,5.914360066240833
788,2725,1725,2017,1,2631,38.00836183960471
789,2726,1972,2018,1,15534,6.4374919531350585
790,2738,1311,2017,1,4907,20.37905033625433
791,2740,111,2015,1,43087,2.3208856499640262
792,2740,111,2017,1,43087,2.3208856499640262
793,2740,1311,2015,1,43087,2.3208856499640262
794,2740,132,2015,2,43087,4.6417712999280525
795,2740,160,2018,1,43087,2.3208856499640262
796,2740,1963,2017,1,43087,2.3208856499640262
797,2740,1972,2015,1,43087,2.3208856499640262
798,2744,111,2016,1,11900,8.403361344537815
799,2744,111,2018,1,11900,8.403361344537815
800,2744,1311,2015,1,11900,8.403361344537815
801,2745,1311,2016,1,24576,4.069010416666666
802,2745,133,2015,1,24576,4.069010416666666
803,2746,111,2018,1,15342,6.518055012384304
804,2746,1311,2017,1,15342,6.518055012384304
805,2747,1972,2017,1,22927,4.361669647140926
806,2762,111,2015,1,8264,12.100677637947726
807,2762,111,2018,1,8264,12.100677637947726
808,2762,1972,2017,1,8264,12.100677637947726
809,2763,111,2015,1,1973,50.68423720223011
810,2766,111,2018,1,19031,5.254584625085387
811,2766,1311,2016,1,19031,5.254584625085387
812,2766,1972,2017,1,19031,5.254584625085387
813,2767,111,2018,1,13566,7.371369600471768
814,2767,1311,2018,1,13566,7.371369600471768
815,2767,132,2018,1,13566,7.371369600471768
816,2767,1973,2018,1,13566,7.371369600471768
817,2769,10,2015,1,11608,8.61474844934528
818,2770,1311,2015,1,5093,19.6347928529354
819,2777,1834,2017,1,15840,6.313131313131313
820,2777,1972,2018,1,15840,6.313131313131313
821,2779,133,2015,1,6411,15.598190609889253
822,2780,111,2015,1,49036,2.039318052043397
823,2780,111,2018,2,49036,4.078636104086794
824,2780,124,2017,1,49036,2.039318052043397
825,2780,132,2018,1,49036,2.039318052043397
826,2780,1522,2017,1,49036,2.039318052043397
827,2780,1972,2016,1,49036,2.039318052043397
828,2780,1972,2017,1,49036,2.039318052043397
829,2780,2331,2015,1,49036,2.039318052043397
830,2780,2331,2018,1,49036,2.039318052043397
831,2790,111,2017,2,15717,12.725074759814214
832,2790,1311,2015,1,15717,6.362537379907107
833,2790,1311,2016,1,15717,6.362537379907107
834,2809,1520,2017,1,22938,4.3595779928502925
835,2813,1729,2018,1,7831,12.769761205465457
836,2816,161,2017,1,32611,3.0664499708687254
837,2816,194,2016,1,32611,3.0664499708687254
838,2817,111,2016,1,6135,16.299918500407497
839,2817,1311,2017,1,6135,16.299918500407497
840,2817,1311,2018,1,6135,16.299918500407497
841,2818,132,2017,2,18082,11.060723371308484
842,2818,1729,2018,1,18082,5.530361685654242
843,2828,111,2017,1,7704,12.980269989615783
844,2830,1311,2018,1,5976,16.733601070950467
845,2839,1311,2018,1,1902,52.576235541535226
846,2840,111,2015,1,23335,4.285408185129634
847,2840,111,2017,1,23335,4.285408185129634
848,2840,111,2018,1,23335,4.285408185129634
849,2840,132,2017,1,23335,4.285408185129634
850,2840,193,2016,1,23335,4.285408185129634
851,2840,193,2018,1,23335,4.285408185129634
852,2840,1972,2015,1,23335,4.285408185129634
853,2840,1972,2018,1,23335,4.285408185129634
854,2842,111,2018,1,16095,6.213109661385524
855,2852,111,2018,1,22551,4.434393153296971
856,2852,1311,2015,1,22551,4.434393153296971
857,2852,1311,2016,1,22551,4.434393153296971
858,2852,1311,2017,1,22551,4.434393153296971
859,2852,1311,2018,2,22551,8.868786306593941
860,2852,133,2018,1,22551,4.434393153296971
861,2852,1530,2018,1,22551,4.434393153296971
862,2852,161,2018,1,22551,4.434393153296971
863,2852,162,2017,1,22551,4.434393153296971
864,2852,1834,2017,1,22551,4.434393153296971
865,2852,194,2017,1,22551,4.434393153296971
866,2852,1972,2016,1,22551,4.434393153296971
867,2859,1972,2015,1,6738,14.841199168892848
868,2860,1311,2015,2,45199,4.424876656563198
869,2860,1971,2018,1,45199,2.212438328281599
870,2864,111,2015,1,33396,2.9943705833033896
871,2864,1520,2016,1,33396,2.9943705833033896
872,2865,111,2017,1,16951,5.89935697009026
873,2865,1311,2015,1,16951,5.89935697009026
874,2865,185,2016,1,16951,5.89935697009026
875,2865,1971,2016,1,16951,5.89935697009026
876,2871,111,2016,1,17171,5.823772639916138
877,2871,132,2018,1,17171,5.823772639916138
878,2871,1523,2018,1,17171,5.823772639916138
879,2876,111,2015,1,430,232.5581395348837
880,2876,1311,2017,1,430,232.5581395348837
881,2885,111,2018,1,10627,9.40999341300461
882,2885,1311,2015,1,10627,9.40999341300461
883,2886,111,2015,1,29269,3.416584099217602
884,2886,111,2017,1,29269,3.416584099217602
885,2886,1311,2017,2,29269,6.833168198435204
886,2886,1311,2018,1,29269,3.416584099217602
887,2886,160,2017,1,29269,3.416584099217602
888,2886,193,2016,1,29269,3.416584099217602
889,2886,1960,2015,1,29269,3.416584099217602
890,2886,1972,2016,3,29269,10.249752297652806
891,2888,133,2017,1,19912,5.02209722780233
892,2888,160,2018,1,19912,5.02209722780233
893,2891,111,2017,1,21198,4.717426172280404
894,2891,111,2018,1,21198,4.717426172280404
895,2892,111,2016,1,4988,20.04811547714515
896,2892,1311,2016,1,4988,20.04811547714515
897,2892,1311,2018,1,4988,20.04811547714515
898,2893,1311,2015,1,29630,3.3749578130273368
899,2893,132,2015,1,29630,3.3749578130273368
900,2893,132,2017,2,29630,6.7499156260546735
901,2893,160,2015,1,29630,3.3749578130273368
902,2895,111,2017,2,41186,4.85601903559462
903,2895,111,2018,1,41186,2.42800951779731
904,2895,1311,2016,1,41186,2.42800951779731
905,2895,1721,2018,1,41186,2.42800951779731
906,2896,111,2015,1,11537,8.667764583513913
907,2896,1311,2018,1,11537,8.667764583513913
908,2898,1311,2018,1,1696,58.96226415094339
909,2903,10,2015,1,10780,9.276437847866418
910,2903,111,2017,4,10780,37.105751391465674
911,2903,111,2018,1,10780,9.276437847866418
912,2903,132,2015,1,10780,9.276437847866418
913,2903,161,2018,1,10780,9.276437847866418
914,2903,162,2016,1,10780,9.276437847866418
915,2903,1963,2016,1,10780,9.276437847866418
916,2903,1963,2018,1,10780,9.276437847866418
917,2903,1966,2017,1,10780,9.276437847866418
918,2903,1967,2015,1,10780,9.276437847866418
919,2903,1972,2017,1,10780,9.276437847866418
920,2904,111,2015,1,29359,3.4061105623488537
921,2904,111,2016,1,29359,3.4061105623488537
922,2904,132,2016,1,29359,3.4061105623488537
923,2905,111,2018,1,25223,3.96463545177021
924,2905,1311,2015,1,25223,3.96463545177021
925,2905,1311,2017,1,25223,3.96463545177021
926,2906,111,2017,1,28387,3.5227392820657344
927,2906,1972,2015,1,28387,3.5227392820657344
928,2907,161,2016,1,27445,3.6436509382401163
929,2907,193,2015,1,27445,3.6436509382401163
930,2908,111,2018,1,37467,2.6690154002188593
931,2908,1211,2016,1,37467,2.6690154002188593
932,2908,1960,2016,1,37467,2.6690154002188593
933,2909,160,2016,1,43540,2.296738631143776
934,2909,1971,2016,1,43540,2.296738631143776
935,2910,1311,2015,1,21000,4.761904761904762
936,2910,1311,2017,1,21000,4.761904761904762
937,2912,1311,2016,1,1370,72.99270072992701
938,2914,111,2016,1,21963,4.553112052087601
939,2914,1311,2015,1,21963,4.553112052087601
940,2914,1311,2018,1,21963,4.553112052087601
941,2914,1520,2017,1,21963,4.553112052087601
942,2915,111,2015,1,16897,5.918210333195242
943,2915,1233,2015,1,16897,5.918210333195242
944,2915,1972,2015,1,16897,5.918210333195242
945,2916,111,2018,2,8139,24.57304337142155
946,2916,1311,2016,1,8139,12.286521685710776
947,2916,1311,2017,1,8139,12.286521685710776
948,2916,132,2016,1,8139,12.286521685710776
949,2917,1311,2018,1,13762,7.266385699752942
950,2917,132,2016,1,13762,7.266385699752942
951,2919,111,2016,1,28790,3.473428273706148
952,2919,111,2017,1,28790,3.473428273706148
953,2919,1311,2015,1,28790,3.473428273706148
954,2919,1311,2016,1,28790,3.473428273706148
955,2919,1311,2018,1,28790,3.473428273706148
956,2919,160,2015,1,28790,3.473428273706148
957,2919,1725,2018,1,28790,3.473428273706148
958,2919,1972,2016,1,28790,3.473428273706148
959,2920,111,2015,2,37547,5.326657256238847
960,2920,111,2018,1,37547,2.6633286281194235
961,2920,1311,2016,1,37547,2.6633286281194235
962,2920,1311,2017,1,37547,2.6633286281194235
963,2920,1972,2015,2,37547,5.326657256238847
964,2921,111,2018,1,12361,8.08996035919424
965,3031,111,2017,1,11247,8.891259891526628
966,3032,143,2018,1,4953,20.189783969311527
967,3036,111,2017,1,4782,20.911752404851526
968,3038,1311,2015,1,33269,3.005801196308876
969,3038,1972,2015,1,33269,3.005801196308876
970,3042,160,2015,1,6341,15.770383220312253
971,3047,111,2017,1,1767,56.59309564233164
972,3047,191,2015,1,1767,56.59309564233164
973,3047,194,2018,1,1767,56.59309564233164
974,3051,111,2015,1,24480,4.084967320261438
975,3051,1311,2015,1,24480,4.084967320261438
976,3051,1311,2018,2,24480,8.169934640522875
977,3051,132,2016,1,24480,4.084967320261438
978,3051,133,2017,1,24480,4.084967320261438
979,3051,160,2017,1,24480,4.084967320261438
980,3053,111,2016,1,23957,4.174145343740869
981,3053,1311,2016,1,23957,4.174145343740869
982,3053,1311,2017,1,23957,4.174145343740869
983,3053,1311,2018,1,23957,4.174145343740869
984,3054,10,2015,1,25477,3.925108921772579
985,3054,111,2015,1,25477,3.925108921772579
986,3054,1312,2017,1,25477,3.925108921772579
987,3055,111,2016,1,15086,6.628662335940607
988,3060,111,2016,1,29357,3.4063426099397076
989,3060,111,2018,1,29357,3.4063426099397076
990,3060,1972,2015,1,29357,3.4063426099397076
